item_id,item_name,category,date,sales_qty,month,is_holiday
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-15,23,8,True
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-16,30,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-17,22,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-18,28,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-19,37,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-20,32,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-21,52,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-22,42,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-23,21,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-24,25,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-25,43,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-26,30,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-27,41,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-28,34,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-29,23,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-30,29,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-08-31,22,8,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-01,29,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-02,22,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-03,49,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-04,36,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-05,33,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-06,29,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-07,34,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-08,25,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-09,46,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-10,44,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-11,42,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-12,37,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-13,25,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-14,40,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-15,44,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-16,36,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-17,28,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-18,31,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-19,46,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-20,34,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-21,34,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-22,35,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-23,34,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-24,36,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-25,27,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-26,30,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-27,27,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-28,30,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-29,32,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-09-30,26,9,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-01,39,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-02,34,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-03,36,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-04,31,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-05,31,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-06,23,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-07,26,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-08,40,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-09,33,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-10,43,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-11,23,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-12,32,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-13,28,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-14,24,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-15,30,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-16,41,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-17,30,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-18,34,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-19,32,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-20,18,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-21,50,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-22,40,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-23,32,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-24,39,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-25,20,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-26,29,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-27,39,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-28,23,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-29,57,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-30,66,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-10-31,58,10,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-01,28,11,True
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-02,28,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-03,31,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-04,25,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-05,32,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-06,43,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-07,34,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-08,54,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-09,73,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-10,59,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-11,20,11,True
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-12,43,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-13,40,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-14,28,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-15,32,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-16,52,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-17,34,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-18,56,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-19,29,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-20,19,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-21,41,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-22,46,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-23,38,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-24,37,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-25,43,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-26,36,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-27,14,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-28,36,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-29,41,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-11-30,22,11,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-01,31,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-02,40,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-03,48,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-04,40,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-05,28,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-06,46,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-07,35,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-08,33,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-09,42,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-10,37,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-11,47,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-12,39,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-13,31,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-14,34,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-15,45,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-16,45,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-17,29,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-18,38,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-19,45,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-20,40,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-21,34,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-22,62,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-23,63,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-24,85,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-25,18,12,True
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-26,19,12,True
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-27,30,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-28,46,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-29,39,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-30,47,12,False
1,Piątnica Mleko 3.2%,Молочні продукти,2024-12-31,116,12,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-01,17,1,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-02,18,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-03,35,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-04,43,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-05,61,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-06,14,1,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-07,44,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-08,39,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-09,46,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-10,51,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-11,39,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-12,32,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-13,33,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-14,27,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-15,45,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-16,54,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-17,51,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-18,25,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-19,39,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-20,43,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-21,21,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-22,32,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-23,43,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-24,46,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-25,35,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-26,36,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-27,38,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-28,25,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-29,36,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-30,36,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-01-31,51,1,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-01,27,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-02,29,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-03,32,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-04,41,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-05,38,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-06,43,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-07,42,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-08,31,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-09,49,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-10,24,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-11,41,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-12,39,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-13,52,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-14,30,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-15,33,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-16,43,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-17,33,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-18,34,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-19,43,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-20,30,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-21,31,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-22,25,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-23,32,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-24,30,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-25,46,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-26,35,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-27,39,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-02-28,39,2,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-01,30,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-02,37,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-03,24,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-04,24,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-05,30,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-06,42,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-07,32,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-08,38,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-09,31,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-10,29,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-11,22,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-12,14,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-13,42,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-14,41,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-15,42,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-16,37,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-17,24,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-18,12,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-19,38,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-20,52,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-21,42,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-22,23,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-23,26,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-24,31,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-25,25,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-26,28,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-27,41,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-28,43,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-29,31,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-30,31,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-03-31,17,3,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-01,34,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-02,24,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-03,37,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-04,36,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-05,23,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-06,36,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-07,36,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-08,64,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-09,21,4,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-10,13,4,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-11,29,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-12,39,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-13,31,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-14,39,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-15,19,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-16,38,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-17,36,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-18,35,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-19,32,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-20,27,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-21,32,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-22,23,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-23,30,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-24,18,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-25,34,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-26,19,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-27,35,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-28,41,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-29,37,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-04-30,89,4,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-01,23,5,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-02,31,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-03,14,5,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-04,32,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-05,25,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-06,35,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-07,20,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-08,36,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-09,38,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-10,20,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-11,11,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-12,17,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-13,34,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-14,34,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-15,29,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-16,21,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-17,28,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-18,22,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-19,17,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-20,40,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-21,21,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-22,38,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-23,35,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-24,29,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-25,53,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-26,5,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-27,63,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-28,16,5,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-29,38,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-30,24,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-05-31,40,5,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-01,29,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-02,31,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-03,30,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-04,24,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-05,52,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-06,63,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-07,49,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-08,17,6,True
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-09,25,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-10,12,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-11,29,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-12,41,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-13,34,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-14,20,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-15,19,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-16,19,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-17,32,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-18,19,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-19,57,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-20,20,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-21,34,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-22,14,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-23,25,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-24,25,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-25,4,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-26,23,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-27,29,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-28,14,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-29,37,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-06-30,25,6,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-01,31,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-02,19,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-03,14,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-04,37,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-05,37,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-06,49,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-07,23,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-08,16,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-09,27,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-10,41,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-11,21,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-12,19,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-13,33,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-14,21,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-15,15,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-16,16,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-17,40,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-18,27,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-19,40,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-20,19,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-21,14,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-22,3,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-23,20,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-24,26,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-25,38,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-26,40,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-27,20,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-28,18,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-29,33,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-30,38,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-07-31,22,7,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-08-01,20,8,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-08-02,26,8,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-08-03,4,8,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-08-04,41,8,False
2,Mlekovita Ser żółty plasterki,Молочні продукти,2023-08-05,7,8,False
